,idx,real_data,sim_data,timestep,timeunit,Diff
22915,7373,1,0,1350.0,10000.0,1
22916,7374,0,0,1350.0,10000.0,0
22917,7375,0,1,1350.0,10000.0,1
22918,7376,0,0,1350.0,10000.0,0
22919,7377,0,0,1350.0,10000.0,0
22920,7378,0,0,1350.0,10000.0,0
22921,7379,0,0,1350.0,10000.0,0
22922,7380,1,0,1350.0,10000.0,1
22923,7381,0,0,1350.0,10000.0,0
22924,7382,1,0,1350.0,10000.0,1
22925,7383,0,2,1350.0,10000.0,2
22926,7384,0,0,1350.0,10000.0,0
22927,7385,0,0,1350.0,10000.0,0
22928,7386,0,0,1350.0,10000.0,0
22929,7387,0,0,1350.0,10000.0,0
22930,7388,0,0,1350.0,10000.0,0
22931,7389,0,0,1350.0,10000.0,0
22932,7390,0,0,1350.0,10000.0,0
22933,7391,0,0,1350.0,10000.0,0
22934,7392,0,0,1350.0,10000.0,0
22935,7393,2,0,1350.0,10000.0,2
22936,7394,1,2,1350.0,10000.0,1
22937,7395,0,1,1350.0,10000.0,1
22938,7396,0,0,1350.0,10000.0,0
22939,7397,0,3,1350.0,10000.0,3
22940,7398,0,0,1350.0,10000.0,0
22941,7399,0,1,1350.0,10000.0,1
22942,7400,0,0,1350.0,10000.0,0
22943,7401,2,0,1350.0,10000.0,2
22944,7402,0,0,1350.0,10000.0,0
22945,7403,0,5,1350.0,10000.0,5
22946,7404,1,0,1350.0,10000.0,1
22947,7405,0,0,1350.0,10000.0,0
22948,7406,1,0,1350.0,10000.0,1
22949,7407,0,0,1350.0,10000.0,0
22950,7408,0,0,1350.0,10000.0,0
22951,7409,0,0,1350.0,10000.0,0
22952,7410,0,2,1350.0,10000.0,2
22953,7411,0,0,1350.0,10000.0,0
22954,7412,0,0,1350.0,10000.0,0
22955,7413,0,0,1350.0,10000.0,0
22956,7414,1,1,1350.0,10000.0,0
22957,7415,2,0,1350.0,10000.0,2
22958,7416,2,1,1350.0,10000.0,1
22959,7417,0,0,1350.0,10000.0,0
22960,7418,0,0,1350.0,10000.0,0
22961,7419,0,0,1350.0,10000.0,0
22962,7420,0,0,1350.0,10000.0,0
22963,7421,0,0,1350.0,10000.0,0
22964,7422,0,1,1350.0,10000.0,1
22965,7423,0,0,1350.0,10000.0,0
22966,7424,0,0,1350.0,10000.0,0
22967,7425,0,0,1350.0,10000.0,0
22968,7426,1,0,1350.0,10000.0,1
22969,7427,2,0,1350.0,10000.0,2
22970,7428,0,0,1350.0,10000.0,0
22971,7429,1,0,1350.0,10000.0,1
22972,7430,1,0,1350.0,10000.0,1
22973,7431,0,0,1350.0,10000.0,0
22974,7432,0,0,1350.0,10000.0,0
22975,7433,0,0,1350.0,10000.0,0
22976,7434,0,0,1350.0,10000.0,0
22977,7435,0,0,1350.0,10000.0,0
22978,7436,0,2,1350.0,10000.0,2
22979,7437,1,1,1350.0,10000.0,0
22980,7438,2,0,1350.0,10000.0,2
22981,7439,1,1,1350.0,10000.0,0
22982,7440,0,0,1350.0,10000.0,0
22983,7441,0,0,1350.0,10000.0,0
22984,7442,0,0,1350.0,10000.0,0
22985,7443,0,0,1350.0,10000.0,0
22986,7444,0,0,1350.0,10000.0,0
22987,7445,0,0,1350.0,10000.0,0
22988,7446,0,0,1350.0,10000.0,0
22989,7447,0,0,1350.0,10000.0,0
22990,7448,1,0,1350.0,10000.0,1
22991,7449,2,2,1350.0,10000.0,0
22992,7450,2,0,1350.0,10000.0,2
22993,7451,0,0,1350.0,10000.0,0
22994,7452,0,0,1350.0,10000.0,0
22995,7453,0,0,1350.0,10000.0,0
22996,7454,0,1,1350.0,10000.0,1
22997,7455,0,0,1350.0,10000.0,0
22998,7456,0,0,1350.0,10000.0,0
22999,7457,0,0,1350.0,10000.0,0
23000,7458,0,0,1350.0,10000.0,0
23001,7459,1,0,1350.0,10000.0,1
23002,7460,1,0,1350.0,10000.0,1
23003,7461,0,0,1350.0,10000.0,0
23004,7462,1,0,1350.0,10000.0,1
23005,7463,0,0,1350.0,10000.0,0
23006,7464,0,0,1350.0,10000.0,0
23007,7465,0,0,1350.0,10000.0,0
23008,7466,0,1,1350.0,10000.0,1
23009,7467,0,0,1350.0,10000.0,0
23010,7468,0,0,1350.0,10000.0,0
23011,7469,0,0,1350.0,10000.0,0
23012,7470,1,7,1350.0,10000.0,6
23013,7471,3,0,1350.0,10000.0,3
23014,7472,0,0,1350.0,10000.0,0
23015,7473,0,0,1350.0,10000.0,0
23016,7474,0,0,1350.0,10000.0,0
23017,7475,0,0,1350.0,10000.0,0
23018,7476,0,0,1350.0,10000.0,0
23019,7477,0,0,1350.0,10000.0,0
23020,7478,0,0,1350.0,10000.0,0
23021,7479,0,0,1350.0,10000.0,0
23022,7480,1,0,1350.0,10000.0,1
23023,7481,0,0,1350.0,10000.0,0
23024,7482,0,2,1350.0,10000.0,2
23025,7483,1,0,1350.0,10000.0,1
23026,7484,0,0,1350.0,10000.0,0
23027,7485,1,1,1350.0,10000.0,0
23028,7486,0,2,1350.0,10000.0,2
23029,7487,0,0,1350.0,10000.0,0
23030,7488,0,0,1350.0,10000.0,0
23031,7489,0,0,1350.0,10000.0,0
23032,7490,0,1,1350.0,10000.0,1
23033,7491,0,0,1350.0,10000.0,0
23034,7492,1,0,1350.0,10000.0,1
23035,7493,3,0,1350.0,10000.0,3
23036,7494,3,0,1350.0,10000.0,3
23037,7495,0,0,1350.0,10000.0,0
23038,7496,0,0,1350.0,10000.0,0
23039,7497,0,1,1350.0,10000.0,1
23040,7498,0,0,1350.0,10000.0,0
23041,7499,1,0,1350.0,10000.0,1
23042,7500,0,0,1350.0,10000.0,0
23043,7501,1,0,1350.0,10000.0,1
23044,7502,0,0,1350.0,10000.0,0
23045,7503,0,0,1350.0,10000.0,0
23046,7504,0,1,1350.0,10000.0,1
23047,7505,0,2,1350.0,10000.0,2
23048,7506,2,0,1350.0,10000.0,2
23049,7507,0,0,1350.0,10000.0,0
23050,7508,0,3,1350.0,10000.0,3
23051,7509,0,3,1350.0,10000.0,3
23052,7510,0,2,1350.0,10000.0,2
23053,7511,0,0,1350.0,10000.0,0
23054,7512,0,0,1350.0,10000.0,0
23055,7513,0,0,1350.0,10000.0,0
23056,7514,1,0,1350.0,10000.0,1
23057,7515,0,0,1350.0,10000.0,0
23058,7516,1,0,1350.0,10000.0,1
23059,7517,0,0,1350.0,10000.0,0
23060,7518,0,0,1350.0,10000.0,0
23061,7519,0,0,1350.0,10000.0,0
23062,7520,0,0,1350.0,10000.0,0
23063,7521,0,0,1350.0,10000.0,0
23064,7522,0,0,1350.0,10000.0,0
23065,7523,0,0,1350.0,10000.0,0
23066,7524,1,0,1350.0,10000.0,1
23067,7525,0,0,1350.0,10000.0,0
23068,7526,0,0,1350.0,10000.0,0
23069,7527,2,2,1350.0,10000.0,0
23070,7528,0,0,1350.0,10000.0,0
23071,7529,0,0,1350.0,10000.0,0
23072,7530,0,0,1350.0,10000.0,0
23073,7531,0,0,1350.0,10000.0,0
23074,7532,0,0,1350.0,10000.0,0
23075,7533,0,0,1350.0,10000.0,0
23076,7534,0,0,1350.0,10000.0,0
23077,7535,0,0,1350.0,10000.0,0
23078,7536,0,0,1350.0,10000.0,0
23079,7537,1,0,1350.0,10000.0,1
23080,7538,2,0,1350.0,10000.0,2
23081,7539,1,1,1350.0,10000.0,0
23082,7540,0,0,1350.0,10000.0,0
23083,7541,0,2,1350.0,10000.0,2
23084,7542,1,1,1350.0,10000.0,0
23085,7543,0,0,1350.0,10000.0,0
23086,7544,0,1,1350.0,10000.0,1
23087,7545,0,0,1350.0,10000.0,0
23088,7546,0,1,1350.0,10000.0,1
23089,7547,0,0,1350.0,10000.0,0
23090,7548,1,4,1350.0,10000.0,3
23091,7549,2,0,1350.0,10000.0,2
23092,7550,0,2,1350.0,10000.0,2
23093,7551,1,0,1350.0,10000.0,1
23094,7552,0,0,1350.0,10000.0,0
23095,7553,0,0,1350.0,10000.0,0
23096,7554,0,2,1350.0,10000.0,2
23097,7555,0,2,1350.0,10000.0,2
23098,7556,0,0,1350.0,10000.0,0
23099,7557,0,0,1350.0,10000.0,0
23100,7558,1,2,1350.0,10000.0,1
23101,7559,0,3,1350.0,10000.0,3
23102,7560,2,0,1350.0,10000.0,2
23103,7561,0,0,1350.0,10000.0,0
23104,7562,0,0,1350.0,10000.0,0
23105,7563,1,0,1350.0,10000.0,1
23106,7564,0,1,1350.0,10000.0,1
23107,7565,0,0,1350.0,10000.0,0
23108,7566,0,1,1350.0,10000.0,1
23109,7567,0,0,1350.0,10000.0,0
23110,7568,0,0,1350.0,10000.0,0
23111,7569,0,0,1350.0,10000.0,0
23112,7570,1,0,1350.0,10000.0,1
23113,7571,3,1,1350.0,10000.0,2
23114,7572,2,0,1350.0,10000.0,2
23115,7573,0,0,1350.0,10000.0,0
23116,7574,0,6,1350.0,10000.0,6
23117,7575,0,0,1350.0,10000.0,0
23118,7576,0,0,1350.0,10000.0,0
23119,7577,0,0,1350.0,10000.0,0
23120,7578,0,0,1350.0,10000.0,0
23121,7579,0,0,1350.0,10000.0,0
23122,7580,0,2,1350.0,10000.0,2
23123,7581,0,0,1350.0,10000.0,0
23124,7582,1,3,1350.0,10000.0,2
23125,7583,0,0,1350.0,10000.0,0
23126,7584,0,2,1350.0,10000.0,2
23127,7585,1,0,1350.0,10000.0,1
23128,7586,0,0,1350.0,10000.0,0
23129,7587,0,1,1350.0,10000.0,1
23130,7588,0,0,1350.0,10000.0,0
23131,7589,0,0,1350.0,10000.0,0
23132,7590,0,0,1350.0,10000.0,0
23133,7591,0,0,1350.0,10000.0,0
23134,7592,1,0,1350.0,10000.0,1
23135,7593,3,0,1350.0,10000.0,3
23136,7594,0,0,1350.0,10000.0,0
23137,7595,0,0,1350.0,10000.0,0
23138,7596,0,0,1350.0,10000.0,0
23139,7597,0,0,1350.0,10000.0,0
23140,7598,0,0,1350.0,10000.0,0
23141,7599,0,0,1350.0,10000.0,0
23142,7600,0,0,1350.0,10000.0,0
23143,7601,0,0,1350.0,10000.0,0
23144,7602,0,0,1350.0,10000.0,0
23145,7603,1,2,1350.0,10000.0,1
23146,7604,0,0,1350.0,10000.0,0
23147,7605,0,0,1350.0,10000.0,0
23148,7606,0,0,1350.0,10000.0,0
23149,0,1,0,1425.0,10000.0,1
23150,1,2,4,1425.0,10000.0,2
23151,2,2,0,1425.0,10000.0,2
23152,3,0,0,1425.0,10000.0,0
23153,4,1,5,1425.0,10000.0,4
23154,5,2,0,1425.0,10000.0,2
23155,6,0,1,1425.0,10000.0,1
23156,7,0,0,1425.0,10000.0,0
23157,8,0,0,1425.0,10000.0,0
23158,9,0,2,1425.0,10000.0,2
23159,10,0,0,1425.0,10000.0,0
23160,11,0,0,1425.0,10000.0,0
23161,12,0,0,1425.0,10000.0,0
23162,13,2,3,1425.0,10000.0,1
23163,14,3,2,1425.0,10000.0,1
23164,15,0,0,1425.0,10000.0,0
23165,16,0,1,1425.0,10000.0,1
23166,17,0,0,1425.0,10000.0,0
23167,18,2,1,1425.0,10000.0,1
23168,19,0,0,1425.0,10000.0,0
23169,20,0,0,1425.0,10000.0,0
23170,21,3,0,1425.0,10000.0,3
23171,22,1,1,1425.0,10000.0,0
23172,23,0,0,1425.0,10000.0,0
23173,24,3,2,1425.0,10000.0,1
23174,25,3,0,1425.0,10000.0,3
23175,26,1,0,1425.0,10000.0,1
23176,27,3,0,1425.0,10000.0,3
23177,28,0,0,1425.0,10000.0,0
23178,29,0,0,1425.0,10000.0,0
23179,30,0,0,1425.0,10000.0,0
23180,31,0,4,1425.0,10000.0,4
23181,32,0,0,1425.0,10000.0,0
23182,33,0,0,1425.0,10000.0,0
23183,34,0,0,1425.0,10000.0,0
23184,35,2,0,1425.0,10000.0,2
23185,36,1,0,1425.0,10000.0,1
23186,37,1,2,1425.0,10000.0,1
23187,38,0,0,1425.0,10000.0,0
23188,39,1,0,1425.0,10000.0,1
23189,40,0,2,1425.0,10000.0,2
23190,41,0,0,1425.0,10000.0,0
23191,42,1,2,1425.0,10000.0,1
23192,43,3,0,1425.0,10000.0,3
23193,44,3,0,1425.0,10000.0,3
23194,45,2,0,1425.0,10000.0,2
23195,46,3,0,1425.0,10000.0,3
23196,47,1,1,1425.0,10000.0,0
23197,48,3,0,1425.0,10000.0,3
23198,49,4,0,1425.0,10000.0,4
23199,50,0,0,1425.0,10000.0,0
23200,51,1,0,1425.0,10000.0,1
23201,52,0,2,1425.0,10000.0,2
23202,53,1,0,1425.0,10000.0,1
23203,54,0,0,1425.0,10000.0,0
23204,55,0,0,1425.0,10000.0,0
23205,56,1,2,1425.0,10000.0,1
23206,57,5,0,1425.0,10000.0,5
23207,58,3,0,1425.0,10000.0,3
23208,59,5,0,1425.0,10000.0,5
23209,60,4,0,1425.0,10000.0,4
23210,61,2,0,1425.0,10000.0,2
23211,62,0,0,1425.0,10000.0,0
23212,63,0,0,1425.0,10000.0,0
23213,64,0,0,1425.0,10000.0,0
23214,65,2,1,1425.0,10000.0,1
23215,66,0,0,1425.0,10000.0,0
23216,67,1,0,1425.0,10000.0,1
23217,68,5,0,1425.0,10000.0,5
23218,69,0,0,1425.0,10000.0,0
23219,70,1,0,1425.0,10000.0,1
23220,71,2,0,1425.0,10000.0,2
23221,72,1,0,1425.0,10000.0,1
23222,73,2,0,1425.0,10000.0,2
23223,74,0,1,1425.0,10000.0,1
23224,75,2,0,1425.0,10000.0,2
23225,76,1,0,1425.0,10000.0,1
23226,77,3,0,1425.0,10000.0,3
23227,78,3,0,1425.0,10000.0,3
23228,79,1,0,1425.0,10000.0,1
23229,80,2,0,1425.0,10000.0,2
23230,81,0,0,1425.0,10000.0,0
23231,82,2,0,1425.0,10000.0,2
23232,83,2,0,1425.0,10000.0,2
23233,84,0,0,1425.0,10000.0,0
23234,85,2,2,1425.0,10000.0,0
23235,86,1,4,1425.0,10000.0,3
23236,87,2,0,1425.0,10000.0,2
23237,88,2,0,1425.0,10000.0,2
23238,89,0,0,1425.0,10000.0,0
23239,90,2,4,1425.0,10000.0,2
23240,91,0,0,1425.0,10000.0,0
23241,92,1,2,1425.0,10000.0,1
23242,93,1,3,1425.0,10000.0,2
23243,94,2,0,1425.0,10000.0,2
23244,95,0,0,1425.0,10000.0,0
23245,96,0,0,1425.0,10000.0,0
23246,97,0,1,1425.0,10000.0,1
23247,98,0,0,1425.0,10000.0,0
23248,99,1,0,1425.0,10000.0,1
23249,100,2,0,1425.0,10000.0,2
23250,101,3,0,1425.0,10000.0,3
23251,102,1,1,1425.0,10000.0,0
23252,103,4,0,1425.0,10000.0,4
23253,104,3,0,1425.0,10000.0,3
23254,105,1,0,1425.0,10000.0,1
23255,106,4,0,1425.0,10000.0,4
23256,107,2,0,1425.0,10000.0,2
23257,108,4,0,1425.0,10000.0,4
23258,109,2,0,1425.0,10000.0,2
23259,110,3,0,1425.0,10000.0,3
23260,111,4,1,1425.0,10000.0,3
23261,112,4,0,1425.0,10000.0,4
23262,113,5,1,1425.0,10000.0,4
23263,114,3,0,1425.0,10000.0,3
23264,115,2,1,1425.0,10000.0,1
23265,116,5,0,1425.0,10000.0,5
23266,117,4,0,1425.0,10000.0,4
23267,118,4,1,1425.0,10000.0,3
23268,119,4,0,1425.0,10000.0,4
23269,120,4,0,1425.0,10000.0,4
23270,121,2,0,1425.0,10000.0,2
23271,122,5,0,1425.0,10000.0,5
23272,123,1,0,1425.0,10000.0,1
23273,124,5,0,1425.0,10000.0,5
23274,125,5,1,1425.0,10000.0,4
23275,126,1,0,1425.0,10000.0,1
23276,127,6,0,1425.0,10000.0,6
23277,128,3,0,1425.0,10000.0,3
23278,129,2,1,1425.0,10000.0,1
23279,130,1,0,1425.0,10000.0,1
23280,131,0,4,1425.0,10000.0,4
23281,132,1,0,1425.0,10000.0,1
23282,133,3,1,1425.0,10000.0,2
23283,134,0,2,1425.0,10000.0,2
23284,135,1,0,1425.0,10000.0,1
23285,136,5,0,1425.0,10000.0,5
23286,137,4,0,1425.0,10000.0,4
23287,138,5,0,1425.0,10000.0,5
23288,139,5,0,1425.0,10000.0,5
23289,140,3,0,1425.0,10000.0,3
23290,141,4,1,1425.0,10000.0,3
23291,142,5,1,1425.0,10000.0,4
23292,143,4,0,1425.0,10000.0,4
23293,144,2,0,1425.0,10000.0,2
23294,145,1,0,1425.0,10000.0,1
23295,146,3,0,1425.0,10000.0,3
23296,147,5,1,1425.0,10000.0,4
23297,148,4,0,1425.0,10000.0,4
23298,149,3,1,1425.0,10000.0,2
23299,150,5,0,1425.0,10000.0,5
23300,151,4,0,1425.0,10000.0,4
23301,152,4,2,1425.0,10000.0,2
23302,153,4,0,1425.0,10000.0,4
23303,154,0,1,1425.0,10000.0,1
23304,155,0,1,1425.0,10000.0,1
23305,156,0,0,1425.0,10000.0,0
23306,157,1,0,1425.0,10000.0,1
23307,158,1,0,1425.0,10000.0,1
23308,159,1,0,1425.0,10000.0,1
23309,160,4,0,1425.0,10000.0,4
23310,161,2,0,1425.0,10000.0,2
23311,162,0,0,1425.0,10000.0,0
23312,163,1,0,1425.0,10000.0,1
23313,164,1,0,1425.0,10000.0,1
23314,165,0,0,1425.0,10000.0,0
23315,166,1,2,1425.0,10000.0,1
23316,167,0,0,1425.0,10000.0,0
23317,168,0,1,1425.0,10000.0,1
23318,169,0,0,1425.0,10000.0,0
23319,170,3,0,1425.0,10000.0,3
23320,171,2,0,1425.0,10000.0,2
23321,172,3,0,1425.0,10000.0,3
23322,173,3,0,1425.0,10000.0,3
23323,174,1,0,1425.0,10000.0,1
23324,175,0,2,1425.0,10000.0,2
23325,176,1,0,1425.0,10000.0,1
23326,177,2,0,1425.0,10000.0,2
23327,178,3,0,1425.0,10000.0,3
23328,179,0,0,1425.0,10000.0,0
23329,180,1,0,1425.0,10000.0,1
23330,181,2,1,1425.0,10000.0,1
23331,182,2,0,1425.0,10000.0,2
23332,183,3,0,1425.0,10000.0,3
23333,184,1,0,1425.0,10000.0,1
23334,185,0,5,1425.0,10000.0,5
23335,186,0,0,1425.0,10000.0,0
23336,187,1,0,1425.0,10000.0,1
23337,188,3,0,1425.0,10000.0,3
23338,189,2,1,1425.0,10000.0,1
23339,190,3,1,1425.0,10000.0,2
23340,191,3,0,1425.0,10000.0,3
23341,192,2,0,1425.0,10000.0,2
23342,193,2,1,1425.0,10000.0,1
23343,194,2,0,1425.0,10000.0,2
23344,195,1,3,1425.0,10000.0,2
23345,196,3,0,1425.0,10000.0,3
23346,197,1,0,1425.0,10000.0,1
23347,198,2,0,1425.0,10000.0,2
23348,199,0,0,1425.0,10000.0,0
23349,200,1,3,1425.0,10000.0,2
23350,201,0,0,1425.0,10000.0,0
23351,202,2,1,1425.0,10000.0,1
23352,203,2,0,1425.0,10000.0,2
23353,204,0,0,1425.0,10000.0,0
23354,205,1,0,1425.0,10000.0,1
23355,206,1,0,1425.0,10000.0,1
23356,207,4,0,1425.0,10000.0,4
23357,208,0,0,1425.0,10000.0,0
23358,209,0,1,1425.0,10000.0,1
23359,210,2,2,1425.0,10000.0,0
23360,211,1,0,1425.0,10000.0,1
23361,212,0,0,1425.0,10000.0,0
23362,213,1,0,1425.0,10000.0,1
23363,214,1,0,1425.0,10000.0,1
23364,215,0,0,1425.0,10000.0,0
23365,216,2,0,1425.0,10000.0,2
23366,217,1,0,1425.0,10000.0,1
23367,218,0,0,1425.0,10000.0,0
23368,219,0,0,1425.0,10000.0,0
23369,220,0,0,1425.0,10000.0,0
23370,221,1,0,1425.0,10000.0,1
23371,222,1,0,1425.0,10000.0,1
23372,223,0,0,1425.0,10000.0,0
23373,224,3,0,1425.0,10000.0,3
23374,225,0,0,1425.0,10000.0,0
23375,226,0,0,1425.0,10000.0,0
23376,227,1,1,1425.0,10000.0,0
23377,228,1,0,1425.0,10000.0,1
23378,229,2,1,1425.0,10000.0,1
23379,230,1,0,1425.0,10000.0,1
23380,231,1,0,1425.0,10000.0,1
23381,232,1,0,1425.0,10000.0,1
23382,233,0,0,1425.0,10000.0,0
23383,234,0,0,1425.0,10000.0,0
23384,235,2,2,1425.0,10000.0,0
23385,236,2,1,1425.0,10000.0,1
23386,237,1,1,1425.0,10000.0,0
23387,238,1,0,1425.0,10000.0,1
23388,239,3,0,1425.0,10000.0,3
23389,240,4,0,1425.0,10000.0,4
23390,241,2,0,1425.0,10000.0,2
23391,242,4,0,1425.0,10000.0,4
23392,243,5,0,1425.0,10000.0,5
23393,244,5,0,1425.0,10000.0,5
23394,245,3,1,1425.0,10000.0,2
23395,246,5,0,1425.0,10000.0,5
23396,247,4,0,1425.0,10000.0,4
23397,248,0,0,1425.0,10000.0,0
23398,249,1,0,1425.0,10000.0,1
23399,250,2,0,1425.0,10000.0,2
23400,251,2,4,1425.0,10000.0,2
23401,252,5,0,1425.0,10000.0,5
23402,253,3,0,1425.0,10000.0,3
23403,254,3,0,1425.0,10000.0,3
23404,255,5,0,1425.0,10000.0,5
23405,256,1,3,1425.0,10000.0,2
23406,257,3,0,1425.0,10000.0,3
23407,258,5,1,1425.0,10000.0,4
23408,259,6,0,1425.0,10000.0,6
23409,260,5,0,1425.0,10000.0,5
23410,261,4,0,1425.0,10000.0,4
23411,262,4,3,1425.0,10000.0,1
23412,263,2,0,1425.0,10000.0,2
23413,264,1,0,1425.0,10000.0,1
23414,265,2,0,1425.0,10000.0,2
23415,266,3,3,1425.0,10000.0,0
23416,267,1,0,1425.0,10000.0,1
23417,268,4,7,1425.0,10000.0,3
23418,269,3,0,1425.0,10000.0,3
23419,270,0,1,1425.0,10000.0,1
23420,271,0,0,1425.0,10000.0,0
23421,272,1,4,1425.0,10000.0,3
23422,273,2,0,1425.0,10000.0,2
23423,274,2,1,1425.0,10000.0,1
23424,275,3,0,1425.0,10000.0,3
23425,276,3,0,1425.0,10000.0,3
23426,277,4,0,1425.0,10000.0,4
23427,278,4,0,1425.0,10000.0,4
23428,279,4,0,1425.0,10000.0,4
23429,280,4,1,1425.0,10000.0,3
23430,281,1,0,1425.0,10000.0,1
23431,282,4,0,1425.0,10000.0,4
23432,283,5,1,1425.0,10000.0,4
23433,284,5,0,1425.0,10000.0,5
23434,285,4,1,1425.0,10000.0,3
23435,286,4,0,1425.0,10000.0,4
23436,287,5,0,1425.0,10000.0,5
23437,288,4,0,1425.0,10000.0,4
23438,289,5,0,1425.0,10000.0,5
23439,290,4,0,1425.0,10000.0,4
23440,291,4,0,1425.0,10000.0,4
23441,292,2,0,1425.0,10000.0,2
23442,293,2,0,1425.0,10000.0,2
23443,294,5,0,1425.0,10000.0,5
23444,295,4,0,1425.0,10000.0,4
23445,296,3,0,1425.0,10000.0,3
23446,297,4,0,1425.0,10000.0,4
23447,298,1,0,1425.0,10000.0,1
23448,299,2,0,1425.0,10000.0,2
23449,300,1,0,1425.0,10000.0,1
23450,301,1,0,1425.0,10000.0,1
23451,302,0,0,1425.0,10000.0,0
23452,303,2,3,1425.0,10000.0,1
23453,304,2,4,1425.0,10000.0,2
23454,305,3,0,1425.0,10000.0,3
23455,306,3,0,1425.0,10000.0,3
23456,307,1,0,1425.0,10000.0,1
23457,308,0,0,1425.0,10000.0,0
23458,309,0,0,1425.0,10000.0,0
23459,310,1,2,1425.0,10000.0,1
23460,311,2,0,1425.0,10000.0,2
23461,312,1,0,1425.0,10000.0,1
23462,313,1,0,1425.0,10000.0,1
23463,314,1,0,1425.0,10000.0,1
23464,315,2,0,1425.0,10000.0,2
23465,316,1,6,1425.0,10000.0,5
23466,317,1,1,1425.0,10000.0,0
23467,318,1,0,1425.0,10000.0,1
23468,319,2,0,1425.0,10000.0,2
23469,320,1,0,1425.0,10000.0,1
23470,321,1,1,1425.0,10000.0,0
23471,322,3,0,1425.0,10000.0,3
23472,323,2,0,1425.0,10000.0,2
23473,324,0,0,1425.0,10000.0,0
23474,325,0,0,1425.0,10000.0,0
23475,326,2,2,1425.0,10000.0,0
23476,327,1,0,1425.0,10000.0,1
23477,328,0,1,1425.0,10000.0,1
23478,329,1,0,1425.0,10000.0,1
23479,330,1,0,1425.0,10000.0,1
23480,331,0,1,1425.0,10000.0,1
23481,332,1,1,1425.0,10000.0,0
23482,333,0,1,1425.0,10000.0,1
23483,334,4,0,1425.0,10000.0,4
23484,335,1,1,1425.0,10000.0,0
23485,336,1,1,1425.0,10000.0,0
23486,337,1,1,1425.0,10000.0,0
23487,338,0,3,1425.0,10000.0,3
23488,339,1,0,1425.0,10000.0,1
23489,340,1,0,1425.0,10000.0,1
23490,341,0,4,1425.0,10000.0,4
23491,342,0,0,1425.0,10000.0,0
23492,343,0,1,1425.0,10000.0,1
23493,344,0,0,1425.0,10000.0,0
23494,345,0,0,1425.0,10000.0,0
23495,346,0,0,1425.0,10000.0,0
23496,347,0,5,1425.0,10000.0,5
23497,348,0,1,1425.0,10000.0,1
23498,349,0,0,1425.0,10000.0,0
23499,350,2,0,1425.0,10000.0,2
23500,351,0,0,1425.0,10000.0,0
23501,352,0,4,1425.0,10000.0,4
23502,353,0,0,1425.0,10000.0,0
23503,354,0,0,1425.0,10000.0,0
23504,355,1,0,1425.0,10000.0,1
23505,356,1,0,1425.0,10000.0,1
23506,357,0,0,1425.0,10000.0,0
23507,358,1,0,1425.0,10000.0,1
23508,359,0,0,1425.0,10000.0,0
23509,360,0,0,1425.0,10000.0,0
23510,361,0,0,1425.0,10000.0,0
23511,362,0,0,1425.0,10000.0,0
23512,363,0,1,1425.0,10000.0,1
23513,364,1,0,1425.0,10000.0,1
23514,365,0,0,1425.0,10000.0,0
23515,366,1,1,1425.0,10000.0,0
23516,367,0,0,1425.0,10000.0,0
23517,368,0,0,1425.0,10000.0,0
23518,369,0,0,1425.0,10000.0,0
23519,370,0,1,1425.0,10000.0,1
23520,371,0,0,1425.0,10000.0,0
23521,372,0,0,1425.0,10000.0,0
23522,373,0,1,1425.0,10000.0,1
23523,374,0,3,1425.0,10000.0,3
23524,375,0,1,1425.0,10000.0,1
23525,376,1,2,1425.0,10000.0,1
23526,377,2,0,1425.0,10000.0,2
23527,378,0,0,1425.0,10000.0,0
23528,379,0,0,1425.0,10000.0,0
23529,380,0,3,1425.0,10000.0,3
23530,381,1,0,1425.0,10000.0,1
23531,382,0,1,1425.0,10000.0,1
23532,383,0,0,1425.0,10000.0,0
23533,384,0,0,1425.0,10000.0,0
23534,385,0,0,1425.0,10000.0,0
23535,386,1,3,1425.0,10000.0,2
23536,387,2,0,1425.0,10000.0,2
23537,388,5,0,1425.0,10000.0,5
23538,389,3,1,1425.0,10000.0,2
23539,390,4,0,1425.0,10000.0,4
23540,391,3,0,1425.0,10000.0,3
23541,392,4,0,1425.0,10000.0,4
23542,393,0,0,1425.0,10000.0,0
23543,394,0,0,1425.0,10000.0,0
23544,395,0,1,1425.0,10000.0,1
23545,396,1,0,1425.0,10000.0,1
23546,397,0,0,1425.0,10000.0,0
23547,398,0,0,1425.0,10000.0,0
23548,399,2,0,1425.0,10000.0,2
23549,400,2,0,1425.0,10000.0,2
23550,401,0,0,1425.0,10000.0,0
23551,402,1,0,1425.0,10000.0,1
23552,403,2,0,1425.0,10000.0,2
23553,404,2,0,1425.0,10000.0,2
23554,405,0,0,1425.0,10000.0,0
23555,406,1,0,1425.0,10000.0,1
23556,407,0,3,1425.0,10000.0,3
23557,408,2,2,1425.0,10000.0,0
23558,409,0,0,1425.0,10000.0,0
23559,410,3,0,1425.0,10000.0,3
23560,411,3,0,1425.0,10000.0,3
23561,412,3,0,1425.0,10000.0,3
23562,413,3,1,1425.0,10000.0,2
23563,414,0,0,1425.0,10000.0,0
23564,415,0,1,1425.0,10000.0,1
23565,416,4,0,1425.0,10000.0,4
23566,417,2,0,1425.0,10000.0,2
23567,418,2,2,1425.0,10000.0,0
23568,419,1,0,1425.0,10000.0,1
